ACCOUNT_NUM;FLG_202201;FLG_202202;FLG_202203;FLG_202204;FLG_202205;FLG_202206;DEEP_CHANNELS_202201;DEEP_CHANNELS_202202;DEEP_CHANNELS_202203;DEEP_CHANNELS_202204;DEEP_CHANNELS_202205;DEEP_CHANNELS_202206;DEEP_CARDS_202201;DEEP_CARDS_202202;DEEP_CARDS_202203;DEEP_CARDS_202204;DEEP_CARDS_202205;DEEP_CARDS_202206;DEEP_CHECKING_202201;DEEP_CHECKING_202202;DEEP_CHECKING_202203;DEEP_CHECKING_202204;DEEP_CHECKING_202205;DEEP_CHECKING_202206;DEEP_BILLS_202201;DEEP_BILLS_202202;DEEP_BILLS_202203;DEEP_BILLS_202204;DEEP_BILLS_202205;DEEP_BILLS_202206;DEEP_CREDIT_202201;DEEP_CREDIT_202202;DEEP_CREDIT_202203;DEEP_CREDIT_202204;DEEP_CREDIT_202205;DEEP_CREDIT_202206;DEEP_INVESTMENTS_202201;DEEP_INVESTMENTS_202202;DEEP_INVESTMENTS_202203;DEEP_INVESTMENTS_202204;DEEP_INVESTMENTS_202205;DEEP_INVESTMENTS_202206;DEEP_PAYMENTS_202201;DEEP_PAYMENTS_202202;DEEP_PAYMENTS_202203;DEEP_PAYMENTS_202204;DEEP_PAYMENTS_202205;DEEP_PAYMENTS_202206;DEEP_PIX_202201;DEEP_PIX_202202;DEEP_PIX_202203;DEEP_PIX_202204;DEEP_PIX_202205;DEEP_PIX_202206;AMP_202201;AMP_202202;AMP_202203;AMP_202204;AMP_202205;AMP_202206
936;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;8;8;4;2;18;10;4;4;0;6;2;14;0;0;0;0;2;0;0;0;0;0;0;0;2;4;2;4;2;6;10;6;18;10;18;22;24;22;24;22;42;52
145;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;0;8;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;16;48;16;64;24;8;80;16;16;24;24;16;120;72;40;88;56
526;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;12;16;24;12;12;40;56;52;88;72;60;48;68;68;112;84;72
948;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;14;20;14;0;0;16;40;66;52;0;0;28;54;86;70
605;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;10;0;0;0;0;0;14
697;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;8;20;8;4;4;4;8;20;8
737;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;26
968;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;6;12;16;0;0;0;6;14;20
98;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;6;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;28;24;10;8;10;32;34;26;12;12;12
204;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;18;12;60;30;0;0;0;0;0;0;0;0;0;0;0;0;54;30;36;48;48;42;162;120;150;66;102;222;234;168;204;126;210;294
327;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;80
749;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0
449;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;10;16;20;34;22;34;10;18;20;36;22;34
155;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;2;4
378;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0
880;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;24
766;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
667;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;32
315;1;1;1;1;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;12;6;8;0;10;58;24;44;16;32;10;72;40;50;24;34
153;1;1;1;1;1;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;10;10;30;4;2;0;26;38;60;32;12;10;40;52;96;36;14;10
24;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;8;0;0;0;0
804;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;30;6;6;0;0;54;30;6;6
357;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;6;20;10;0;0;0;12;20;10
26;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6;2;2;2;8;0;0;0;0;0;0;0;0;0;0;0;0;4;24;24;2;10;40;46;30;68;14;20;64;60;60;94;18;32;112
570;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0
344;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;26;6;0;2;2;6;26;6;0
470;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;8;8;8;8;8;8;8;8
10;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;2;2;2
828;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;20;16;16;14;14;14;26;38;34;46;40;30;50;58;54;64;56;48
884;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;12;0;0;0;0;0
178;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;4;0;44;26;34;38;60;54;44;26;40;38;64;54
839;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0;0
17;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;24;12;8;12;12;0;0;0;0;0;0;0;0;0;0;0;0;28;32;28;28;28;24;76;20;88;60;120;60;120;76;128;96;160;96
246;1;1;1;1;1;1;0;0;0;0;0;0;0;2;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;12;8;18;10;30;14;14;8;20;12;32
251;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;6;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;8;10;6;10;8;6;54;82;50;58;52;54;64;96;62;70;64;64
287;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;4;9;9;3;5;5;7;9;9;4;5;6
14;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;10;2;4;0;0;8;6;44;48;0;0;16;18;46;52
657;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;6;2;0;48;36;54;30;58;44;48;46;56;36;62;44
5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4
903;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;20;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;8;12;0;8;8;4;36;20;24;8;44;52;64;32;24;24;56;60
188;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;8;6;10;4;8;4;2;8;4;2;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;12;14;2;12;10;62;62;90;76;90;86;72;88;118;84;116;104
5;1;1;1;1;1;1;0;0;0;0;0;0;0;4;4;8;4;8;0;0;0;0;0;0;4;4;8;4;16;4;0;0;0;0;0;0;0;0;0;0;0;0;24;20;32;20;52;36;60;84;104;100;108;88;88;112;148;132;180;136
108;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;6;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;94;82;120;76;134;116;96;88;120;80;140;118
654;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;20;0;8;4;4;4;8;0;12;8;0;0;0;0;0;0;0;0;0;0;0;0;12;0;16;8;12;12;104;104;148;60;264;84;124;108;192;68;296;108
200;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4;6;6;0;0;6;0;2;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;12;10;10;6;4;4;28;34;48;38;44;56;50;48;66;54;52;62
541;1;1;1;1;0;1;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;8;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;12;4;0;0;72;68;76;32;0;28;88;88;96;44;0;28
514;1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;6;4;2;2;4;4;8;6;4
89;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6;0;0;6;6;6;12;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;33;110;66;121;176;22;39;116;72;139;182
297;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
942;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;6
143;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;4;0;2;0;0;0;0;0;0;2;4;0;10;4;4;8;14;12;6;10;10;14;24;32;32;30;40;26;44;46;52;44;56
358;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;0;6;0;0;0;8;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;10;12;8;0;0;0;8;2;4;2;2;18;18;22;14
955;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;10;4;0;2;0;0;24;4;0;2;0;0
932;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;28;4;2;4;2;68;28;4;2;4;2
306;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;16;6;6;6;4;8;16;6;6;6;4
482;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6;2;0;0;0;8;6;2
769;1;1;1;1;1;1;0;0;0;0;0;0;0;2;2;4;0;2;0;0;0;0;0;0;6;2;6;2;8;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;6;4;2;0;76;22;38;64;64;10;82;26;54;76;74;12
889;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;0;0;0;0;0;0;5;0;6;0;2;3;2;2;3;3;3;3;4;5;1;7;4;4;12;8;10;10;10;12
125;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;12;6;8;4;8;8;16;22;16;16;8;18;30;30;30;22
809;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;2;4;2;78;92;84;78;92;96;88;98;86;80;96;98
402;1;1;1;1;1;1;0;0;0;0;0;0;12;12;24;0;0;0;0;0;0;0;0;0;0;0;24;12;0;0;0;0;0;0;0;0;0;48;72;24;48;48;24;36;48;24;12;36;36;84;300;168;48;360;72;180;468;228;108;444
895;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;64;6;0;0;0;16;70;6
745;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;8;2;4;24;6;18;8;2;4;24;6
885;1;1;1;1;1;1;0;0;0;0;0;0;2;2;4;0;2;2;2;4;2;0;2;0;4;2;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;12;14;16;14;10;10;0;2;0;4;2;8;20;24;24;18;20;20
164;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;2;10;6;0;0;0;0;0;0;2;0;8;2;12;6
317;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;8;24;24;0;0;0;8;28;24;0
13;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;12;10;10;0;50;18;32;30;50;22;54;24;44;40;60;22
433;1;1;1;1;1;1;0;0;0;0;0;0;6;6;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;24;6;6;30;18;24;30;12;6;30;18
682;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;4;2;6;0;0;2;2;2;2;38;26;24;48;32;76;40;28;30;54;36;84
477;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;20;12;20;6;16;20;24;16;24;10;18
376;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;4;0;4;0;4;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;12;0;44;24;12;28;52;48;60;24;16;28;68;56
526;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
300;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;2;2;0;0;2;0;2;0;0;0;0;0;0;8;0;0;4;2;0;2;0;0;2;0;0;16;28;14;36;24;32;30;28;16;44;26;36
434;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;2;6;10;8;4;4;22;38;48;76;92;58;24;44;58;88;98;66
436;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;14;16;8;4;0;10;8;4;0;4;0;2;22;20;12;10;0;14
450;1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;10;10;2;6;2;0;40;30;46;38;10;14;52;44;50;46;12;14
736;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;0;0;8;2;54;0;0;0;8;4;60
675;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;8;8;0;6;0;12;8;8;0;6
127;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;4;2;2;2;2;2;4;2;2
163;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;44;12;8;36;28;4;44;12;8;36;28
289;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;2;0;0;0;0;100;2;0;0;0;0
513;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4
916;1;1;1;1;1;1;0;0;0;0;0;0;0;0;5;0;5;0;20;10;5;10;15;10;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;35;5;10;35;25;15;55;40;30;25;55;35;110;55;50;70;100;65
295;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;4;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;12;24;32;24;4;24;36;100;52;140;100;36;52;124;88;172;112
765;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;2;2;6;0;0;6;8;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;16;6;8;8;22;36;54;50;28;42;24;42;80;66;38;60
369;1;1;1;1;1;1;0;0;0;0;0;0;2;4;2;10;10;6;6;0;2;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;12;8;12;12;20;22;6;20;12;16;36;32;22;42;34;34
305;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;12;4;2;2;8;4;70;56;62;76;68;70;82;62;64;82;78;76
440;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;0;0;0;0;12;62;0;0;0;2;16;64
83;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;10;30;30;16;24;36;10;30;34;18;24;36
712;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;4;0;0;4;4;2;4
226;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0
374;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2
599;1;1;1;1;1;1;0;0;0;0;0;0;4;4;4;4;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;24;36;2;76;36;60;28;40;6;82;42;68
466;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;8;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;0;4;28;28;44;36;60;28;36;32;56;40;64;32
898;1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;4;0;6;4;4;8;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;4;4;6;24;42;68;76;116;158;32;46;78;86;126;174
899;0;1;1;1;1;1;0;0;0;0;0;0;0;4;4;4;4;4;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;40;44;0;4;12;12;44;48
12;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;0;6;2;0;2;38;10;4;52;28;4;54;12;14;60;28
633;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;24;16;32;22;4;10;24;16;34;22
750;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;6;0;0;4;4;4;6
538;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
4;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;4;0;0;0;4;6;0;0;0;0;8;16;4
609;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;28;20;12;20;28;8;8;8;16;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;28;32;36;32;32;20;48;92;88;64;60;68;112;152;152;120;124;100
501;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;4;4;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;6;10;38;30;22;30;10;16;42;34;24;36
364;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;12;10;10;12;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;18;80;72;30;50;28;26;86;86;40;62;40
381;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0
216;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12;2;0;0;0;2;12;2
509;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;4;3;2;3;2;1;4;3
235;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;22;10;6;0;20;2;22;10;6;0
